instance,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,LP_OBJ,LPSLack-mean,LPSLack-coeff-variation,LPSLack-min,LPSLack-max,lpIntRatio,lpTIME,c Unit prop probe...,c child exit by a signal,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars,lobjois-featuretime
instances/sat/data/QCP/qcplin2006.25323.cnf,8.000000000,24.000000000,0.000000000,0.000000000,-512.000000000,-512.000000000,0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,-512.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0.000000000,0.000000000,0.000000000,0.000000000,-512,0.000000000,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,0.000000000
instances/sat/data/QCP/qcplin2006.38121.cnf,1374.000000000,12180.000000000,1374.000000000,12180.000000000,0.000000000,0.000000000,0.020000000,0.112807882,1.000000000,0.000000000,1.000000000,1.000000000,-0.000000000,0.001620883,0.458894843,0.001455604,0.008005822,0.317239150,0.000000000,0.945238095,0.947783251,-0.000000000,0.001620883,0.182562703,0.000656814,0.002545156,2.689315325,0.684982516,0.063277413,0.250000000,0.806451613,2.643339346,0.001374578,0.215275425,0.000410509,0.002298851,2.689315325,0.944334975,0.001374578,0.215275425,0.000410509,0.002298851,-0.000000000,0.000775316,2.129637904,0.000410509,0.016748768,0.482401025,0.316377811,0.221092289,0.009756098,0.333333333,0.302833095,0.120000000,0.794758225,0.099032822,0.000986821,0.910793245,0.865813353,0.696830609,0.846011238,0.768232326,0.811603635,0.015114448,0.099485634,0.006938838,0.018491701,0.017024998,0.013162956,0.016205220,0.014133067,0.015160167,0.040000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,94.640000000,0.000000000,0.000000000,0.016739447,0.235080058,0.857350801,0.040000000,26.648600000,1.580280000,515.358000000,0.051792700,516.000000000,492.000000000,540.000000000,2.777060000,0.206112000,0.981062000,0.023411600,2.220000000,28.303900000,0.541425000,515.414000000,0.037533100,514.500000000,491.000000000,543.000000000,1.636070000,0.677335000,0.981255000,0.005855190,2.280000000,0.650273623,0.993685621,2.000000000
instances/sat/data/QCP/qcplin2006.7999.cnf,193.000000000,987.000000000,192.000000000,987.000000000,0.005208333,0.000000000,0.000000000,0.194528875,0.993920973,0.078206189,0.000000000,1.000000000,0.037081245,0.011667300,0.324670638,0.010416667,0.036458333,0.535627408,0.000000000,0.874366768,0.926038501,0.000000000,0.011667300,0.239459090,0.007092199,0.021276596,2.354793363,0.445418941,0.136080952,0.111111111,0.714285714,2.397474271,0.008643617,0.323431677,0.004052685,0.018237082,2.357036374,0.829787234,0.008611955,0.324863559,0.004052685,0.018237082,0.000000000,0.008421537,1.103004969,0.005065856,0.072948328,1.165348323,0.293225582,0.303183063,0.027397260,0.333333333,1.021084258,0.000000000,0.576827714,0.367015808,0.023683893,0.869659453,0.792853330,0.179263681,0.739112676,0.470579783,0.636145782,0.014624508,0.160315518,0.002538052,0.017718600,0.016964224,0.011986751,0.016308895,0.013412803,0.015038402,0.000000000,-512,-512,-512,-512,-512,-512,-512,0.026041667,0.145833333,0.401041667,0.401041667,0.401041667,0.000000000,12.831800000,0.413459000,67.830600000,0.094402700,68.000000000,60.000000000,76.000000000,2.314470000,0.239168000,0.965241000,0.029466300,1.800000000,9.421080000,0.465006000,67.764300000,0.095904500,68.000000000,60.000000000,76.000000000,1.439200000,0.448781000,0.949276000,0.027953400,2.500000000,0.808400890,0.993956619,2.000000000
instances/sat/data/QCP/qcplin2006.51776.cnf,949.000000000,7013.000000000,948.000000000,7013.000000000,0.001054852,0.000000000,0.000000000,0.135177527,0.999144446,0.029262375,0.000000000,1.000000000,0.006898617,0.002365559,0.419900286,0.002109705,0.010548523,0.400113602,0.000000000,0.924568658,0.934550121,0.000000000,0.002365559,0.203468825,0.000998146,0.003707401,2.628859352,0.620640661,0.089676154,0.142857143,0.769230769,2.640609198,0.001938233,0.248137680,0.000570369,0.003279624,2.628026870,0.918722373,0.001937330,0.248702606,0.000570369,0.003279624,0.000000000,0.001310556,1.746958783,0.000712962,0.020818480,0.678067061,0.309765536,0.254908599,0.013605442,0.333333333,0.482642714,0.060000000,0.740539361,0.169331485,0.021502588,0.903533403,0.847419548,0.603474109,0.819053946,0.703071034,0.774346587,0.014848965,0.119037207,0.002186950,0.018219825,0.016913500,0.012675516,0.016167337,0.013848957,0.015046594,0.020000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,25.540000000,0.000000000,0.013713080,0.068565401,0.497890295,0.497890295,0.020000000,32.912100000,0.529863000,342.724000000,0.051725200,342.000000000,324.000000000,362.000000000,2.499180000,0.258460000,0.974653000,0.016249700,2.240000000,31.570600000,0.526579000,342.688000000,0.042894700,342.000000000,325.000000000,362.000000000,1.497510000,0.766851000,0.973595000,0.010845100,2.260000000,0.577388797,0.991748526,2.000000000
instances/sat/data/QCP/qcplin2006.26850.cnf,827.000000000,6938.000000000,827.000000000,6938.000000000,0.000000000,0.000000000,0.000000000,0.119198616,1.000000000,0.000000000,1.000000000,1.000000000,-0.000000000,0.002702290,0.446322969,0.002418380,0.012091898,0.333716034,0.000000000,0.940040357,0.943931969,0.000000000,0.002702290,0.165348905,0.001441338,0.004035745,2.542885044,0.670224165,0.060735029,0.400000000,0.785714286,2.528556818,0.002269889,0.196846958,0.001008936,0.003603344,2.542885044,0.938599020,0.002269889,0.196846958,0.001008936,0.003603344,0.000000000,0.001352838,1.983518733,0.000720669,0.024502739,0.510205296,0.314791568,0.230717927,0.011695906,0.333333333,0.331178166,0.060000000,0.784599351,0.098955987,0.302907839,0.890175801,0.856651123,0.689987753,0.834925586,0.760354395,0.804732735,0.015189175,0.088369979,0.011570458,0.018401075,0.016928394,0.013345482,0.016142741,0.014297977,0.015309021,0.020000000,-512,-512,-512,-512,-512,-512,-512,0.000000000,0.000000000,0.093107618,0.399032648,0.891172914,0.020000000,15.004400000,0.475493000,307.580000000,0.046324800,307.000000000,289.000000000,326.000000000,2.791370000,0.196516000,0.977727000,0.005990660,2.360000000,17.525100000,0.562404000,307.117000000,0.045647000,307.000000000,288.000000000,325.000000000,1.760980000,0.551168000,0.979323000,0.006998700,2.320000000,0.694691117,0.995055140,2.000000000
instances/sat/data/QCP/qcplin2006.36914.cnf,3114.000000000,30004.000000000,3114.000000000,30004.000000000,0.000000000,0.000000000,0.040000000,0.103786162,1.000000000,0.000000000,1.000000000,1.000000000,-0.000000000,0.000711359,0.476857256,0.000642261,0.003853565,0.288031776,0.000000000,0.952739635,0.955439275,-0.000000000,0.000711359,0.192256363,0.000299960,0.001133182,2.822522973,0.706906732,0.065203888,0.333333333,0.823529412,2.726294226,0.000611372,0.223698871,0.000199973,0.001033196,2.822522973,0.951906412,0.000611372,0.223698871,0.000199973,0.001033196,0.020000000,0.000317260,2.342416592,0.000166644,0.008265565,0.437259195,0.318544135,0.206874075,0.008032129,0.333333333,0.266622396,0.340000000,0.808761812,0.100188671,0.077988991,0.919351844,0.879283673,0.718002113,0.860166038,0.783628203,0.829293808,0.014880762,0.106750294,0.009904257,0.018749246,0.016956591,0.012748797,0.016060565,0.013759025,0.014920818,0.140000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,39.580000000,0.000000000,0.000000000,0.023763648,0.093127810,0.517983301,0.080000000,64.304800000,0.199203000,1183.980000000,0.021527300,1185.500000000,1150.000000000,1214.000000000,2.802580000,0.177425000,0.983569000,0.002456780,2.180000000,78.851900000,0.576000000,1189.070000000,0.022611800,1191.000000000,1152.000000000,1219.000000000,2.100680000,0.870324000,0.985951000,0.006584680,2.180000000,0.539276265,0.834635375,2.000000000
instances/sat/data/QCP/qcplin2006.45877.cnf,1176.000000000,11689.000000000,1176.000000000,11689.000000000,0.000000000,0.000000000,0.020000000,0.100607409,1.000000000,0.000000000,1.000000000,1.000000000,-0.000000000,0.001881820,0.482033713,0.001700680,0.010204082,0.269252886,0.000000000,0.956027034,0.957139191,-0.000000000,0.001881820,0.186521707,0.000855505,0.002908718,2.815161321,0.716755430,0.058282481,0.400000000,0.823529412,2.697562816,0.001625169,0.215977776,0.000598854,0.002652066,2.815161321,0.955599281,0.001625169,0.215977776,0.000598854,0.002652066,-0.000000000,0.000817520,2.423249023,0.000427753,0.021644281,0.400496777,0.319546163,0.200358174,0.007874016,0.333333333,0.242479204,0.140000000,0.818107779,0.079812378,0.264196752,0.912822870,0.880667084,0.740439549,0.861855340,0.793341677,0.832277760,0.015176974,0.093990001,0.011326567,0.018656299,0.017097369,0.013273524,0.016181707,0.014106746,0.015196522,0.040000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,40.160000000,0.000000000,0.000000000,0.025510204,0.231292517,0.792517007,0.040000000,12.069500000,1.518470000,453.033000000,0.051262900,453.000000000,430.000000000,476.000000000,3.183230000,0.184402000,0.983410000,0.009486720,2.280000000,18.923400000,0.587929000,453.132000000,0.037876300,452.500000000,432.000000000,474.000000000,2.175420000,0.529252000,0.985505000,0.004692930,2.240000000,0.753209557,0.995906447,2.000000000
instances/sat/data/QCP/qcplin2006.48716.cnf,708.000000000,5309.000000000,707.000000000,5309.000000000,0.001414427,0.000000000,0.000000000,0.133170089,0.998869844,0.033636811,0.000000000,1.000000000,0.008798080,0.003169340,0.423659680,0.002828854,0.014144272,0.399778157,0.000000000,0.925409682,0.936522886,0.000000000,0.003169340,0.215221732,0.001506875,0.005274063,2.690871400,0.624183177,0.092209366,0.200000000,0.785714286,2.702761225,0.002605061,0.261445399,0.000941797,0.004708985,2.689021016,0.920889056,0.002603462,0.262480561,0.000941797,0.004708985,0.000000000,0.001735149,1.792443584,0.000941797,0.031267659,0.666285633,0.310243743,0.252376805,0.011976048,0.333333333,0.474119652,0.040000000,0.743489084,0.165644652,0.012896351,0.909152077,0.850976068,0.601656567,0.823417543,0.703099444,0.776396689,0.014913123,0.118988392,0.002612885,0.018376704,0.016924664,0.012794835,0.016207497,0.013800164,0.015117615,0.020000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,52.380000000,0.000000000,0.026874116,0.118811881,0.393210750,0.393210750,0.000000000,21.214000000,1.293800000,256.446000000,0.054893600,256.000000000,240.000000000,273.000000000,2.590300000,0.263410000,0.980004000,0.312095000,2.240000000,22.490200000,0.564261000,256.719000000,0.050211800,257.000000000,240.000000000,274.000000000,1.755100000,0.675873000,0.974784000,0.011641200,2.380000000,0.674470166,0.994403683,2.000000000
instances/sat/data/QCP/qcplin2006.19105.cnf,317.000000000,1775.000000000,316.000000000,1775.000000000,0.003164557,0.000000000,0.000000000,0.178028169,0.996619718,0.058238705,0.000000000,1.000000000,0.022607676,0.007136745,0.345782207,0.006329114,0.025316456,0.531533504,0.000000000,0.879436620,0.917183099,0.000000000,0.007136745,0.218552083,0.003943662,0.012394366,2.407937931,0.499967863,0.120506046,0.111111111,0.727272727,2.449245918,0.005451952,0.285319403,0.002253521,0.010704225,2.405640463,0.861408451,0.005441255,0.287773490,0.002253521,0.010704225,0.000000000,0.004854910,1.246230949,0.002816901,0.054647887,0.997446580,0.297800734,0.297961164,0.020408163,0.333333333,0.822680977,0.000000000,0.635601451,0.271569906,0.046339651,0.870681282,0.795526635,0.382110006,0.755458204,0.567396244,0.693547613,0.015225052,0.120643442,0.003126072,0.017727067,0.017130689,0.013253009,0.016525232,0.014212296,0.015551172,0.000000000,-512,-512,-512,-512,-512,-512,-512,0.000000000,0.031645570,0.503164557,0.943037975,0.943037975,0.000000000,18.894200000,0.471055000,109.725000000,0.075808400,110.000000000,99.000000000,120.000000000,2.407550000,0.266312000,0.967502000,0.025858900,2.340000000,14.875900000,0.520435000,109.827000000,0.074028500,110.000000000,99.000000000,120.000000000,1.480570000,0.586307000,0.957947000,0.023027600,2.420000000,0.738811423,0.993837362,2.000000000
instances/sat/data/QCP/qcplin2006.27770.cnf,4959.000000000,54060.000000000,4959.000000000,54060.000000000,0.000000000,0.000000000,0.100000000,0.091731410,1.000000000,0.000000000,1.000000000,1.000000000,-0.000000000,0.000443873,0.499317698,0.000403307,0.002823150,0.235566248,0.000000000,0.963152053,0.963743988,-0.000000000,0.000443873,0.171487620,0.000203478,0.000721421,2.829111569,0.742070091,0.047472419,0.454545455,0.846153846,2.651473833,0.000388379,0.195990793,0.000147984,0.000665927,2.829111569,0.962985572,0.000388379,0.195990793,0.000147984,0.000665927,0.060000000,0.000178133,2.650835478,0.000092490,0.006030337,0.352097313,0.321666733,0.185075649,0.006116208,0.333333333,0.201324164,0.700000000,0.835825560,0.065036187,0.381914574,0.925501291,0.889385662,0.770127323,0.872767531,0.813306570,0.846981063,0.014912751,0.103606353,0.010053807,0.018865022,0.016956480,0.012927008,0.016005340,0.013804656,0.014932011,0.220000000,-512.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,23.800000000,0.000000000,0.000000000,0.007057875,0.032667877,0.239766082,0.120000000,76.762900000,0.162674000,1943.610000000,0.020093300,1942.000000000,1895.000000000,1996.000000000,3.104560000,0.174130000,0.987381000,0.001589570,2.120000000,114.683000000,0.595733000,1946.610000000,0.013979200,1946.000000000,1911.000000000,1986.000000000,2.888100000,0.791854000,0.990199000,0.005391160,2.160000000,0.582847812,0.819585409,2.000000000
